txn_id,txn_date,period,service_period,account_code,account_name,account_type,counterparty_type,counterparty_id,counterparty_name,counterparty_raw,product_id,product_name,quantity,unit_price,amount,currency,fx_rate,amount_usd,invoice_id,txn_kind,memo,segment,region,industry,plan_tier,contract_type
T0016800,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00178,Thicket Analytics Ltd,Thicket Analytics Ltd,ANALYTICS,Analytics Add-on,23.36,5.1268,119.76,USD,1.0,119.76,INV-202410-00178,subscription,Analytics Add-on — Oct 2024,SMB,APAC,Education,Starter,monthly
T0016801,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00178,Thicket Analytics Ltd,Thicket Analytics Ltd,API,API Gateway,19.88,3.7596,74.74,USD,1.0,74.74,INV-202410-00178,subscription,API Gateway — Oct 2024,SMB,APAC,Education,Starter,monthly
T0016814,2024-10-28,2024-10,2024-10,4010,Usage Revenue,revenue,customer,C00185,Rowan Partners Corp,Rowan Partners Corp,API,Overage,14315.0,0.02,304.9,EUR,1.065,286.29,INV-202410-00185,usage,Metered API overage,SMB,EMEA,Retail,Enterprise,monthly
T0016851,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00215,Ember Partners SA,Ember Partners SA,CORE,Core Platform,126.93,17.0028,2298.45,EUR,1.065,2158.17,INV-202410-00215,subscription,Core Platform — Oct 2024,Mid-Market,EMEA,Fintech,Starter,annual
T0016852,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00215,Ember Partners SA,Ember Partners SA,SEC,Security Suite,94.0,7.6513,765.97,EUR,1.065,719.22,INV-202410-00215,subscription,Security Suite — Oct 2024,Mid-Market,EMEA,Fintech,Starter,annual
T0016853,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00215,Ember Partners SA,Ember Partners SA,API,API Gateway,74.55,3.7406,296.99,EUR,1.065,278.86,INV-202410-00215,subscription,API Gateway — Oct 2024,Mid-Market,EMEA,Fintech,Starter,annual
T0016881,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00240,Quarry Systems Co,Quarry Systems Co,CORE,Core Platform,1160.1,10.9608,12715.62,USD,1.0,12715.62,INV-202410-00240,subscription,Core Platform — Oct 2024,Enterprise,NA,Healthcare,Starter,annual
T0016882,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00240,Quarry Systems Co,Quarry Systems Co,ANALYTICS,Analytics Add-on,912.99,3.2882,3002.09,USD,1.0,3002.09,INV-202410-00240,subscription,Analytics Add-on — Oct 2024,Enterprise,NA,Healthcare,Starter,annual
T0016883,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00240,Quarry Systems Co,Quarry Systems Co,SEC,Security Suite,1021.87,4.9324,5040.27,USD,1.0,5040.27,INV-202410-00240,subscription,Security Suite — Oct 2024,Enterprise,NA,Healthcare,Starter,annual
T0016893,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00249,Sable Industries Inc,Sable Industries Inc,CORE,Core Platform,48.98,16.8246,824.07,USD,1.0,824.07,INV-202410-00249,subscription,Core Platform — Oct 2024,Mid-Market,NA,Real Estate,Starter,monthly
T0016894,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00249,Sable Industries Inc,Sable Industries Inc,ANALYTICS,Analytics Add-on,32.46,5.0474,163.84,USD,1.0,163.84,INV-202410-00249,subscription,Analytics Add-on — Oct 2024,Mid-Market,NA,Real Estate,Starter,monthly
T0016896,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00252,Ember Collective Inc,Ember Collective Inc,CORE,Core Platform,2.48,72.0798,190.38,EUR,1.065,178.76,INV-202410-00252,subscription,Core Platform — Oct 2024,SMB,EMEA,Fintech,Business,monthly
T0016897,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00252,Ember Collective Inc,Ember Collective Inc,SEC,Security Suite,1.69,32.4359,58.38,EUR,1.065,54.82,INV-202410-00252,subscription,Security Suite — Oct 2024,SMB,EMEA,Fintech,Business,monthly
T0016898,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00252,Ember Collective Inc,Ember Collective Inc,API,API Gateway,1.38,15.8576,23.31,EUR,1.065,21.88,INV-202410-00252,subscription,API Gateway — Oct 2024,SMB,EMEA,Fintech,Business,monthly
T0016926,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00274,Yarrow Networks LLC,Yarrow Networks LLC,CORE,Core Platform,25.08,78.0,1956.24,USD,1.0,1956.24,INV-202410-00274,subscription,Core Platform — Oct 2024,SMB,NA,Real Estate,Business,monthly
T0016927,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00274,Yarrow Networks LLC,Yarrow Networks LLC,ANALYTICS,Analytics Add-on,18.21,23.4,426.11,USD,1.0,426.11,INV-202410-00274,subscription,Analytics Add-on — Oct 2024,SMB,NA,Real Estate,Business,monthly
T0016928,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00274,Yarrow Networks LLC,Yarrow Networks LLC,SEC,Security Suite,16.19,35.1,568.27,USD,1.0,568.27,INV-202410-00274,subscription,Security Suite — Oct 2024,SMB,NA,Real Estate,Business,monthly
T0016933,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00279,Blue Industries GmbH,Blue Industries GmbH,CORE,Core Platform,26.16,75.2778,1969.27,USD,1.0,1969.27,INV-202410-00279,subscription,Core Platform — Oct 2024,SMB,NA,Energy,Business,monthly
T0016953,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00289,Thicket Holdings Corp,Thicket Holdings Corp,CORE,Core Platform,11.27,76.2216,859.02,USD,1.0,859.02,INV-202410-00289,subscription,Core Platform — Oct 2024,SMB,NA,Healthcare,Business,monthly
T0016959,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00292,Rowan Dynamics PLC,Rowan Dynamics PLC,CORE,Core Platform,2.57,15.4098,39.6,USD,1.0,39.6,INV-202410-00292,subscription,Core Platform — Oct 2024,SMB,NA,Energy,Starter,monthly
T0016960,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00292,Rowan Dynamics PLC,Rowan Dynamics PLC,API,API Gateway,1.92,3.3902,6.51,USD,1.0,6.51,INV-202410-00292,subscription,API Gateway — Oct 2024,SMB,NA,Energy,Starter,monthly
T0016961,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00294,Juniper Logic Co,Juniper Logic Co,CORE,Core Platform,6.14,17.5968,108.04,USD,1.0,108.04,INV-202410-00294,subscription,Core Platform — Oct 2024,SMB,NA,Energy,Starter,monthly
T0016962,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00294,Juniper Logic Co,Juniper Logic Co,ANALYTICS,Analytics Add-on,5.13,5.279,27.08,USD,1.0,27.08,INV-202410-00294,subscription,Analytics Add-on — Oct 2024,SMB,NA,Energy,Starter,monthly
T0016963,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00294,Juniper Logic Co,Juniper Logic Co,SEC,Security Suite,5.02,7.9186,39.75,USD,1.0,39.75,INV-202410-00294,subscription,Security Suite — Oct 2024,SMB,NA,Energy,Starter,monthly
T0016977,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00306,Rowan Works Inc,Rowan Works Inc,CORE,Core Platform,16.67,15.7374,262.34,USD,1.0,262.34,INV-202410-00306,subscription,Core Platform — Oct 2024,SMB,NA,Gaming,Starter,annual
T0016979,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00308,Drayton Health Ltd,Drayton Health Ltd,CORE,Core Platform,43.33,69.9582,3031.29,USD,1.0,3031.29,INV-202410-00308,subscription,Core Platform — Oct 2024,Mid-Market,NA,Manufacturing,Business,monthly
T0016986,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00311,Lumen Analytics Co,Lumen Analytics Co,CORE,Core Platform,13.44,71.2764,957.95,USD,1.0,957.95,INV-202410-00311,subscription,Core Platform — Oct 2024,SMB,NA,Education,Business,monthly
T0016987,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00311,Lumen Analytics Co,Lumen Analytics Co,SEC,Security Suite,11.87,32.0744,380.72,USD,1.0,380.72,INV-202410-00311,subscription,Security Suite — Oct 2024,SMB,NA,Education,Business,monthly
T0016991,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00313,Ember Holdings PLC,Ember Holdings PLC,CORE,Core Platform,36.8,39.5388,1455.03,USD,1.0,1455.03,INV-202410-00313,subscription,Core Platform — Oct 2024,Mid-Market,NA,Gaming,Pro,monthly
T0016992,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00313,Ember Holdings PLC,Ember Holdings PLC,SEC,Security Suite,23.63,17.7925,420.44,USD,1.0,420.44,INV-202410-00313,subscription,Security Suite — Oct 2024,Mid-Market,NA,Gaming,Pro,monthly
T0017011,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00327,Sable Group Inc,Sable Group Inc,CORE,Core Platform,1.51,78.0,117.78,USD,1.0,117.78,INV-202410-00327,subscription,Core Platform — Oct 2024,SMB,NA,Retail,Business,monthly
T0017012,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00327,Sable Group Inc,Sable Group Inc,API,API Gateway,1.38,17.16,23.68,USD,1.0,23.68,INV-202410-00327,subscription,API Gateway — Oct 2024,SMB,NA,Retail,Business,monthly
T0017018,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00332,Cobalt Solutions PLC,Cobalt Solutions PLC,CORE,Core Platform,18.97,17.1396,325.14,USD,1.0,325.14,INV-202410-00332,subscription,Core Platform — Oct 2024,SMB,NA,Education,Starter,monthly
T0017019,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00332,Cobalt Solutions PLC,Cobalt Solutions PLC,ANALYTICS,Analytics Add-on,16.5,5.1419,84.84,USD,1.0,84.84,INV-202410-00332,subscription,Analytics Add-on — Oct 2024,SMB,NA,Education,Starter,monthly
T0017026,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00336,Sable Dynamics Co,Sable Dynamics Co,CORE,Core Platform,81.01,71.4671,5789.55,USD,1.0,5789.55,INV-202410-00336,subscription,Core Platform — Oct 2024,Mid-Market,APAC,Fintech,Business,annual
T0017027,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00336,Sable Dynamics Co,Sable Dynamics Co,ANALYTICS,Analytics Add-on,80.91,21.4401,1734.72,USD,1.0,1734.72,INV-202410-00336,subscription,Analytics Add-on — Oct 2024,Mid-Market,APAC,Fintech,Business,annual
T0017052,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00356,Orchard Analytics Inc,Orchard Analytics Inc,CORE,Core Platform,31.2,16.1064,535.18,EUR,1.065,502.52,INV-202410-00356,subscription,Core Platform — Oct 2024,Mid-Market,EMEA,Real Estate,Starter,monthly
T0017053,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00356,Orchard Analytics Inc,Orchard Analytics Inc,ANALYTICS,Analytics Add-on,22.38,4.8319,115.17,EUR,1.065,108.14,INV-202410-00356,subscription,Analytics Add-on — Oct 2024,Mid-Market,EMEA,Real Estate,Starter,monthly
T0017058,2024-10-28,2024-10,2024-10,4010,Usage Revenue,revenue,customer,C00357,Basalt Analytics GmbH,Basalt Analytics GmbH,API,Overage,1829.0,0.02,38.96,EUR,1.065,36.58,INV-202410-00357,usage,Metered API overage,SMB,EMEA,Manufacturing,Business,monthly
T0017089,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00370,Halcyon Data Inc,Halcyon Data Inc,CORE,Core Platform,26.25,38.4552,1075.06,EUR,1.065,1009.45,INV-202410-00370,subscription,Core Platform — Oct 2024,SMB,EMEA,Retail,Pro,monthly
T0017090,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00371,Rowan Labs SA,Rowan Labs SA,CORE,Core Platform,19.56,40.2066,837.56,EUR,1.065,786.44,INV-202410-00371,subscription,Core Platform — Oct 2024,SMB,EMEA,Fintech,Pro,monthly
T0017135,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00402,Verity Solutions Co,Verity Solutions Co,CORE,Core Platform,32.92,129.4254,4260.68,USD,1.0,4260.68,INV-202410-00402,subscription,Core Platform — Oct 2024,Mid-Market,NA,Media,Enterprise,annual
T0017136,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00402,Verity Solutions Co,Verity Solutions Co,API,API Gateway,27.23,28.4736,775.34,USD,1.0,775.34,INV-202410-00402,subscription,API Gateway — Oct 2024,Mid-Market,NA,Media,Enterprise,annual
T0017151,2024-10-28,2024-10,2024-10,4010,Usage Revenue,revenue,customer,C00414,Ember Labs LLC,Ember Labs LLC,API,Overage,454.0,0.02,9.08,USD,1.0,9.08,INV-202410-00414,usage,Metered API overage,SMB,NA,Media,Starter,annual
T0017157,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00418,Granite Solutions Co,Granite Solutions Co,CORE,Core Platform,39.86,18.2083,772.96,EUR,1.065,725.78,INV-202410-00418,subscription,Core Platform — Oct 2024,Mid-Market,EMEA,Gaming,Starter,annual
T0017158,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00418,Granite Solutions Co,Granite Solutions Co,ANALYTICS,Analytics Add-on,32.56,5.4625,189.42,EUR,1.065,177.86,INV-202410-00418,subscription,Analytics Add-on — Oct 2024,Mid-Market,EMEA,Gaming,Starter,annual
T0017167,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00426,Blue Logic PLC,Blue Logic PLC,CORE,Core Platform,72.96,38.8122,3015.8,EUR,1.065,2831.74,INV-202410-00426,subscription,Core Platform — Oct 2024,Mid-Market,EMEA,Education,Pro,monthly
T0017168,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00426,Blue Logic PLC,Blue Logic PLC,API,API Gateway,62.97,8.5387,572.63,EUR,1.065,537.68,INV-202410-00426,subscription,API Gateway — Oct 2024,Mid-Market,EMEA,Education,Pro,monthly
T0017174,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00438,Ionic Solutions Corp,Ionic Solutions Corp,CORE,Core Platform,6.41,17.8002,114.1,USD,1.0,114.1,INV-202410-00438,subscription,Core Platform — Oct 2024,SMB,NA,Manufacturing,Starter,monthly
T0017175,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00438,Ionic Solutions Corp,Ionic Solutions Corp,ANALYTICS,Analytics Add-on,4.87,5.3401,26.01,USD,1.0,26.01,INV-202410-00438,subscription,Analytics Add-on — Oct 2024,SMB,NA,Manufacturing,Starter,monthly
T0017186,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00445,Sable Holdings Co,Sable Holdings Co,CORE,Core Platform,2.09,16.9614,35.45,USD,1.0,35.45,INV-202410-00445,subscription,Core Platform — Oct 2024,SMB,APAC,Manufacturing,Starter,monthly
T0017187,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00445,Sable Holdings Co,Sable Holdings Co,SEC,Security Suite,1.62,7.6326,12.36,USD,1.0,12.36,INV-202410-00445,subscription,Security Suite — Oct 2024,SMB,APAC,Manufacturing,Starter,monthly
T0017211,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00466,Basalt Health Corp,Basalt Health Corp,CORE,Core Platform,17.0,17.9964,305.94,USD,1.0,305.94,INV-202410-00466,subscription,Core Platform — Oct 2024,SMB,NA,Logistics,Starter,monthly
T0017215,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00468,Rowan Logic LLC,Rowan Logic LLC,CORE,Core Platform,40.81,73.866,3210.41,EUR,1.065,3014.47,INV-202410-00468,subscription,Core Platform — Oct 2024,Mid-Market,EMEA,Logistics,Business,annual
T0017216,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00468,Rowan Logic LLC,Rowan Logic LLC,API,API Gateway,27.67,16.2505,478.88,EUR,1.065,449.65,INV-202410-00468,subscription,API Gateway — Oct 2024,Mid-Market,EMEA,Logistics,Business,annual
T0017224,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00475,Vertex Robotics Co,Vertex Robotics Co,CORE,Core Platform,41.03,128.034,5253.24,USD,1.0,5253.24,INV-202410-00475,subscription,Core Platform — Oct 2024,SMB,APAC,Logistics,Enterprise,monthly
T0017227,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00477,Kestrel Systems Co,Kestrel Systems Co,CORE,Core Platform,21.63,38.0478,876.47,EUR,1.065,822.97,INV-202410-00477,subscription,Core Platform — Oct 2024,Mid-Market,EMEA,Logistics,Pro,monthly
T0017228,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00477,Kestrel Systems Co,Kestrel Systems Co,ANALYTICS,Analytics Add-on,19.78,11.4143,240.45,EUR,1.065,225.77,INV-202410-00477,subscription,Analytics Add-on — Oct 2024,Mid-Market,EMEA,Logistics,Pro,monthly
T0017261,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00510,Juniper Networks Co,Juniper Networks Co,CORE,Core Platform,1.98,17.9766,35.59,USD,1.0,35.59,INV-202410-00510,subscription,Core Platform — Oct 2024,SMB,APAC,Media,Starter,monthly
T0017262,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00510,Juniper Networks Co,Juniper Networks Co,ANALYTICS,Analytics Add-on,1.83,5.393,9.87,USD,1.0,9.87,INV-202410-00510,subscription,Analytics Add-on — Oct 2024,SMB,APAC,Media,Starter,monthly
T0017268,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00516,Stanton Holdings Co,Stanton Holdings Co,CORE,Core Platform,3.02,36.9138,118.73,EUR,1.065,111.48,INV-202410-00516,subscription,Core Platform — Oct 2024,SMB,EMEA,Healthcare,Pro,monthly
T0017269,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00516,Stanton Holdings Co,Stanton Holdings Co,SEC,Security Suite,1.9,16.6112,33.61,EUR,1.065,31.56,INV-202410-00516,subscription,Security Suite — Oct 2024,SMB,EMEA,Healthcare,Pro,monthly
T0017270,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00516,Stanton Holdings Co,Stanton Holdings Co,API,API Gateway,1.94,8.121,16.78,EUR,1.065,15.75,INV-202410-00516,subscription,API Gateway — Oct 2024,SMB,EMEA,Healthcare,Pro,monthly
T0017273,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00521,Pioneer Dynamics PLC,Pioneer Dynamics PLC,CORE,Core Platform,19.26,40.0176,770.74,USD,1.0,770.74,INV-202410-00521,subscription,Core Platform — Oct 2024,SMB,NA,Energy,Pro,monthly
T0017274,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00521,Pioneer Dynamics PLC,Pioneer Dynamics PLC,ANALYTICS,Analytics Add-on,14.66,12.0053,176.0,USD,1.0,176.0,INV-202410-00521,subscription,Analytics Add-on — Oct 2024,SMB,NA,Energy,Pro,monthly
T0017294,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00532,Palisade Capital LLC,Palisade Capital LLC,CORE,Core Platform,18.79,37.443,703.55,USD,1.0,703.55,INV-202410-00532,subscription,Core Platform — Oct 2024,SMB,NA,Logistics,Pro,monthly
T0017308,2024-10-28,2024-10,2024-10,4010,Usage Revenue,revenue,customer,C00543,Meridian Robotics LLC,Meridian Robotics LLC,API,Overage,1269.0,0.02,27.03,EUR,1.065,25.38,INV-202410-00543,usage,Metered API overage,SMB,EMEA,Education,Pro,monthly
T0017324,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00556,Umbra Labs Ltd,Umbra Labs Ltd,CORE,Core Platform,3.76,16.3044,61.3,USD,1.0,61.3,INV-202410-00556,subscription,Core Platform — Oct 2024,SMB,NA,Logistics,Starter,monthly
T0017325,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00557,Arden Logic Inc,Arden Logic Inc,CORE,Core Platform,2.2,39.7362,87.42,USD,1.0,87.42,INV-202410-00557,subscription,Core Platform — Oct 2024,SMB,NA,Gaming,Pro,monthly
T0017361,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00587,Drayton Robotics GmbH,Drayton Robotics GmbH,CORE,Core Platform,1.67,40.3956,71.85,EUR,1.065,67.46,INV-202410-00587,subscription,Core Platform — Oct 2024,SMB,EMEA,Education,Pro,monthly
T0017403,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00616,Sable Data Inc,Sable Data Inc,CORE,Core Platform,26.97,17.1396,462.26,USD,1.0,462.26,INV-202410-00616,subscription,Core Platform — Oct 2024,SMB,APAC,Healthcare,Starter,monthly
T0017404,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00616,Sable Data Inc,Sable Data Inc,API,API Gateway,20.29,3.7707,76.51,USD,1.0,76.51,INV-202410-00616,subscription,API Gateway — Oct 2024,SMB,APAC,Healthcare,Starter,monthly
T0017405,2024-10-28,2024-10,2024-10,4010,Usage Revenue,revenue,customer,C00616,Sable Data Inc,Sable Data Inc,API,Overage,6117.0,0.02,122.35,USD,1.0,122.35,INV-202410-00616,usage,Metered API overage,SMB,APAC,Healthcare,Starter,monthly
T0017421,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00625,Halcyon Robotics LLC,Halcyon Robotics LLC,CORE,Core Platform,1.91,38.4804,73.5,USD,1.0,73.5,INV-202410-00625,subscription,Core Platform — Oct 2024,SMB,APAC,Retail,Pro,monthly
T0017422,2024-10-28,2024-10,2024-10,4000,Subscription Revenue,revenue,customer,C00625,Halcyon Robotics LLC,Halcyon Robotics LLC,API,API Gateway,1.25,8.4657,10.58,USD,1.0,10.58,INV-202410-00625,subscription,API Gateway — Oct 2024,SMB,APAC,Retail,Pro,monthly
